state_id,file,owner,population_k,category,species_shares,culture_shares,politics,warnings
1348,1348-Lanterien.txt,LTR,1589.435,town,46:1.000000,87:1.000000,1:0.265908;4:0.734092,
1349,1349-Brashten.txt,LTR,4391.143,city,46:0.698505;9:0.301495,87:1.000000,3:0.580971;5:0.193010;6:0.226019,
1350,1350-Ottre.txt,LTR,1674.893,large_town,46:1.000000,87:1.000000,2:0.719984;6:0.280016,
1352,1352-Kambosland.txt,KTN,1896.105,city,19:1.000000,84:1.000000,0:0.375621;2:0.624379,
1353,1353-Rheilen.txt,KTN,2314.577,city,19:1.000000,84:1.000000,2:0.535021;7:0.464979,
1358,1358-Petite Loutteria.txt,LTR,4484.577,town,46:1.000000,87:1.000000,3:0.759024;6:0.240976,
1359,1359-Armealnia.txt,GAL,2870.0,town,25:1.000000,71:1.000000,4:0.002975;6:0.978806;7:0.018219,
1360,1360-Baguetta.txt,GAL,2730.0,town,25:1.000000,71:1.000000,1:0.155569;3:0.020029;6:0.824402,
1362,1362-Near West Dazhungli.txt,UST,2410.0,town,4:1.000000,73:1.000000,0:0.803824;2:0.010642;7:0.185534,
1363,1363-Psossqe.txt,UST,2370.0,town,4:1.000000,73:1.000000,2:0.225908;7:0.774092,
1364,1364-Marossqenardhu.txt,UST,2930.0,town,4:1.000000,73:1.000000,2:0.093074;6:0.257096;8:0.649829,
1366,1366-Mount Kapolumpos.txt,KAP,252.479,wasteland,48:0.604428;44:0.395572,90:1.000000,3:0.329264;7:0.670736,
1367,1367-North Hoxxhagen Surface Zone.txt,MUL,2000.0,rural,45:0.756441;44:0.243559,89:1.000000,1:0.157895;3:0.578947;5:0.263158,
1368,1368-Upper Ylmira Slopes.txt,MUL,2000.0,rural,45:0.623417;46:0.376583,89:1.000000,2:0.141461;6:0.858539,
1369,1369-East Hoxxhagen Surface Zone.txt,MUL,2000.0,rural,45:0.633081;47:0.366919,89:1.000000,4:0.035579;6:0.870114;7:0.094307,
1370,1370-Distretto Montano.txt,PRC,576.441,town,47:0.743696;44:0.256304,88:1.000000,0:0.998116;4:0.001884,
1371,1371-Purrhelmshaven.txt,FST,1500.0,large_city,1:1.000000,60:1.000000,4:0.302531;5:0.235127;7:0.462342,
1374,1374-Ponedresa.txt,GAL,2500.0,town,25:1.000000,71:1.000000,3:0.302246;7:0.697754,
1375,1375-Amburbia.txt,PRC,12985.542,megalopolis,47:1.000000,88:1.000000,1:0.571689;2:0.225249;5:0.203062,
1376,1376-Pandezia.txt,PRC,3988.775,city,47:0.659292;48:0.340708,88:1.000000,1:0.938977;2:0.036906;5:0.024117,
1377,1377-Racogna.txt,PRC,5666.621,large_city,47:1.000000,88:1.000000,0:0.111733;4:0.001379;7:0.886887,
1401,1401-North Solkatzia Bridge.txt,PRL,0.001,wasteland,1:1.000000,2:1.000000,0:0.009291;1:0.990709,
1402,1402-Southwest Solkatzia Bridge.txt,KUS,0.001,wasteland,12:0.709301;1:0.290699,48:1.000000,5:0.602809;8:0.397191,
1403,1403-Southeast Solkatzia Bridge.txt,KUS,0.001,wasteland,12:0.705106;1:0.294894,48:1.000000,0:0.362321;6:0.637679,
1405,1405-STATE_1405.txt,PRL,545.763,town,1:1.000000,41:0.587993;42:0.412007,1:0.851021;3:0.148979,
1406,1406-STATE_1406.txt,PRL,1098.673,large_town,1:1.000000,2:1.000000,3:0.758716;6:0.088761;7:0.152523,
1407,1407-STATE_1407.txt,AUR,1978.062,city,1:1.000000,42:1.000000,3:0.072731;5:0.089918;8:0.837351,
1408,1408-STATE_1408.txt,AUR,4082.318,large_town,1:1.000000,42:1.000000,3:0.142542;7:0.286973;8:0.570485,
1409,1409-STATE_1409.txt,AUR,810.455,town,1:1.000000,3:0.467915;42:0.532085,5:0.494676;6:0.505324,
1410,1410-STATE_1410.txt,ELO,1436.833,large_town,1:1.000000,3:1.000000,6:0.899160;7:0.100840,
1411,1411-STATE_1411.txt,AUR,1821.047,city,1:1.000000,3:0.574325;42:0.425675,1:0.255514;2:0.136346;8:0.608140,
1412,1412-STATE_1412.txt,WPR,2104.367,large_town,1:1.000000,41:1.000000,0:0.159941;3:0.112313;7:0.727747,
1413,1413-STATE_1413.txt,PRL,1148.984,large_town,1:1.000000,2:1.000000,3:0.694219;8:0.305781,
1414,1414-STATE_1414.txt,FRA,3198.186,town,1:1.000000,39:1.000000,3:0.089635;4:0.290696;5:0.619668,
1415,1415-STATE_1415.txt,NKB,958.598,large_town,1:1.000000,39:1.000000,6:0.885142;8:0.114858,
1416,1416-STATE_1416.txt,FRA,4466.2,large_town,1:1.000000,39:1.000000,3:0.189259;4:0.114352;6:0.696389,
1417,1417-STATE_1417.txt,WPR,1782.999,large_town,1:1.000000,41:1.000000,4:0.043713;7:0.956287,
1418,1418-STATE_1418.txt,WPR,439.144,rural,1:1.000000,41:1.000000,4:0.067406;7:0.932594,
1419,1419-STATE_1419.txt,WPR,611.782,town,1:1.000000,25:1.000000,2:0.273700;6:0.122379;8:0.603921,
1420,1420-STATE_1420.txt,WPR,429.031,rural,1:1.000000,41:1.000000,3:0.066159;7:0.933841,
1421,1421-STATE_1421.txt,ROQ,477.862,large_town,3:1.000000,58:1.000000,4:0.578252;7:0.421748,
1422,1422-STATE_1422.txt,ROQ,2336.34,town,3:1.000000,58:1.000000,4:0.810108;8:0.189892,
1423,1423-STATE_1423.txt,MCF,1203.075,large_town,13:1.000000,11:1.000000,6:0.574103;7:0.425897,
1424,1424-STATE_1424.txt,MCF,1062.482,rural,13:1.000000,11:1.000000,3:0.187408;7:0.812592,
1425,1425-STATE_1425.txt,LMB,791.067,rural,3:0.736139;1:0.263861,6:1.000000,3:0.153938;4:0.846062,
1426,1426-STATE_1426.txt,LMB,3125.659,large_town,3:0.765861;1:0.234139,6:1.000000,3:0.088038;4:0.111872;6:0.800090,
1427,1427-STATE_1427.txt,OST,513.647,town,1:1.000000,41:1.000000,6:1.000000,
1428,1428-STATE_1428.txt,WPR,1827.799,large_town,1:1.000000,41:1.000000,2:0.337983;7:0.128081;8:0.533936,
1429,1429-STATE_1429.txt,CLE,1134.355,large_town,1:1.000000,3:1.000000,2:0.135785;7:0.864215,
1430,1430-STATE_1430.txt,CAT,3416.791,town,1:1.000000,44:1.000000,3:0.245623;5:0.657588;6:0.096788,
1431,1431-STATE_1431.txt,KHA,1749.615,large_town,22:1.000000,64:1.000000,6:0.394038;7:0.605962,
1432,1432-STATE_1432.txt,KHA,1702.26,town,22:1.000000,64:1.000000,3:0.178990;7:0.821010,
1433,1433-STATE_1433.txt,TEN,2085.252,town,3:0.602631;0:0.397369,66:1.000000,4:0.053853;6:0.114405;7:0.831742,
1434,1434-STATE_1434.txt,ROQ,583.536,town,3:1.000000,7:1.000000,4:0.718607;7:0.281393,
1435,1435-STATE_1435.txt,AUR,1470.773,town,1:1.000000,42:1.000000,5:0.234675;8:0.765325,
1436,1436-STATE_1436.txt,OST,453.89,rural,1:1.000000,41:1.000000,6:0.299192;7:0.700808,
1437,1437-STATE_1437.txt,WPR,681.937,large_town,1:1.000000,25:1.000000,1:0.261407;5:0.738593,
1438,1438-STATE_1438.txt,LIO,1228.889,town,1:1.000000,44:1.000000,6:0.388739;7:0.611261,
1439,1439-STATE_1439.txt,CAT,2288.442,rural,1:1.000000,44:1.000000,3:0.113091;4:0.718893;7:0.168016,
1440,1440-STATE_1440.txt,CAT,993.504,town,1:1.000000,43:1.000000,3:0.131297;4:0.868703,
1441,1441-STATE_1441.txt,CAT,1322.306,town,1:1.000000,43:1.000000,3:0.115697;4:0.884303,
1442,1442-STATE_1442.txt,WPR,199.279,town,1:1.000000,41:1.000000,7:0.324138;8:0.675862,
1443,1443-STATE_1443.txt,WPR,528.08,large_town,1:1.000000,25:1.000000,1:0.102165;6:0.897835,
1444,1444-STATE_1444.txt,OST,161.477,town,1:1.000000,26:1.000000,6:0.366900;7:0.633100,
1445,1445-STATE_1445.txt,LIO,1262.141,large_town,1:1.000000,24:1.000000,4:0.001974;8:0.998026,
1446,1446-STATE_1446.txt,LIO,1149.788,town,1:1.000000,24:1.000000,3:0.423948;5:0.576052,
1447,1447-STATE_1447.txt,CLE,4209.086,large_city,1:1.000000,3:1.000000,4:0.056287;8:0.943713,
1448,1448-STATE_1448.txt,ROQ,3066.515,large_town,3:1.000000,6:1.000000,4:0.817598;7:0.089464;8:0.092939,
1449,1449-STATE_1449.txt,CAT,2146.733,town,1:1.000000,43:1.000000,3:0.220419;6:0.223309;7:0.556273,
1450,1450-STATE_1450.txt,NKB,1264.413,town,1:1.000000,39:1.000000,0:0.335529;8:0.664471,
1451,1451-STATE_1451.txt,AUR,1104.916,town,1:1.000000,3:1.000000,2:0.108713;6:0.891287,
1452,1452-STATE_1452.txt,TAI,1022.82,town,1:1.000000,3:1.000000,7:0.740485;8:0.259515,
1453,1453-STATE_1453.txt,TAI,1080.478,town,1:1.000000,3:1.000000,5:0.145415;7:0.854585,
1454,1454-STATE_1454.txt,TAI,901.215,large_town,1:1.000000,3:1.000000,6:0.419629;8:0.580371,
1455,1455-STATE_1455.txt,TAI,1032.455,town,1:1.000000,3:1.000000,7:0.827496;8:0.172504,
1456,1456-STATE_1456.txt,TAI,803.393,large_town,1:1.000000,3:1.000000,7:0.823793;8:0.176207,
1457,1457-STATE_1457.txt,TAI,888.714,large_town,1:1.000000,3:1.000000,7:0.737936;8:0.262064,
1458,1458-STATE_1458.txt,NEU,2577.199,town,1:1.000000,38:1.000000,6:0.077399;7:0.171805;8:0.750796,
1459,1459-STATE_1459.txt,FRA,4375.095,large_town,1:1.000000,27:1.000000,2:0.078283;4:0.121719;6:0.799998,
1460,1460-STATE_1460.txt,FRA,6595.681,large_city,1:1.000000,27:1.000000,3:0.232126;6:0.767874,
1461,1461-STATE_1461.txt,FRA,4859.43,town,1:1.000000,39:1.000000,3:0.167642;5:0.279418;6:0.552939,
1462,1462-STATE_1462.txt,FRA,1670.074,town,1:1.000000,39:1.000000,1:0.488802;2:0.511198,
1463,1463-STATE_1463.txt,FRA,1242.819,town,1:1.000000,39:1.000000,4:0.322249;6:0.677751,
1464,1464-STATE_1464.txt,PAW,7576.044,metropolis,1:1.000000,40:1.000000,2:0.067917;7:0.345183;8:0.586900,
1465,1465-STATE_1465.txt,POT,1622.57,large_town,1:1.000000,38:1.000000,4:0.072553;7:0.927447,
1466,1466-STATE_1466.txt,NEU,2513.972,town,1:1.000000,39:1.000000,7:0.279163;8:0.720837,
1467,1467-STATE_1467.txt,HYP,4350.664,city,1:1.000000,38:1.000000,7:0.166491;8:0.833509,
1468,1468-STATE_1468.txt,WPR,1010.917,town,1:1.000000,41:1.000000,0:0.161887;7:0.838113,
1469,1469-STATE_1469.txt,LIO,1883.115,large_town,1:1.000000,44:1.000000,4:0.000739;6:0.742286;8:0.256975,
1470,1470-STATE_1470.txt,PER,2973.481,town,3:1.000000,7:1.000000,4:0.000003;5:0.999202;6:0.000795,
1471,1471-STATE_1471.txt,PER,543.562,town,3:1.000000,7:1.000000,3:0.034413;6:0.965587,
1472,1472-STATE_1472.txt,ROQ,2496.355,large_town,3:1.000000,7:1.000000,4:0.735712;7:0.264288,
1473,1473-STATE_1473.txt,ROQ,2027.868,large_town,3:1.000000,58:1.000000,0:0.067775;4:0.834874;8:0.097351,
1474,1474-STATE_1474.txt,ROQ,4631.997,city,3:1.000000,6:1.000000,4:0.685109;7:0.113391;8:0.201500,
1475,1475-STATE_1475.txt,ROQ,1412.618,large_town,3:1.000000,6:1.000000,4:0.650573;7:0.349427,
1476,1476-STATE_1476.txt,KKN,560.461,rural,7:0.769874;1:0.230126,82:1.000000,6:0.134452;7:0.062912;8:0.802636,
1477,1477-STATE_1477.txt,KKN,809.511,rural,7:0.702829;1:0.297171,82:1.000000,3:0.016760;8:0.983240,
1478,1478-STATE_1478.txt,KKN,452.422,large_town,7:0.601247;1:0.398753,82:1.000000,6:0.228583;8:0.771417,
1479,1479-STATE_1479.txt,KKN,834.481,large_town,7:0.710177;1:0.289823,82:1.000000,3:0.029677;8:0.970323,
1480,1480-STATE_1480.txt,FOD,415.757,large_town,7:0.653684;1:0.346316,81:1.000000,7:0.075463;8:0.924537,
1481,1481-STATE_1481.txt,FOD,563.249,large_town,7:0.741603;1:0.258397,81:1.000000,4:0.070459;8:0.929541,
1482,1482-STATE_1482.txt,FOD,513.042,rural,7:0.672206;1:0.327794,81:1.000000,7:1.000000,
1483,1483-STATE_1483.txt,FOD,739.638,rural,7:0.776721;1:0.223279,81:1.000000,8:1.000000,
1484,1484-STATE_1484.txt,FOD,1125.644,town,7:0.685053;1:0.314947,81:1.000000,7:0.117065;8:0.882935,
1485,1485-STATE_1485.txt,FOD,919.331,rural,7:0.798023;1:0.201977,81:1.000000,7:0.106479;8:0.893521,
1486,1486-STATE_1486.txt,FOD,602.173,rural,7:0.705435;1:0.294565,81:1.000000,5:0.319780;6:0.680220,
1487,1487-STATE_1487.txt,KKN,2455.883,large_town,7:0.626712;1:0.373288,82:1.000000,4:0.001539;6:0.056677;8:0.941784,
1488,1488-STATE_1488.txt,KKN,949.795,town,7:0.753001;1:0.246999,82:1.000000,7:0.081294;8:0.918706,
1489,1489-STATE_1489.txt,ACR,656.111,large_town,24:1.000000,83:1.000000,0:0.100690;1:0.863942;2:0.035368,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1490,1490-STATE_1490.txt,ACR,2727.228,town,24:1.000000,83:1.000000,0:0.076324;1:0.778971;2:0.144705,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1491,1491-STATE_1491.txt,ACR,375.359,rural,24:1.000000,83:1.000000,2:0.719684;3:0.280316,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1492,1492-STATE_1492.txt,ACR,792.472,town,24:1.000000,83:1.000000,0:0.440163;2:0.294235;3:0.265603,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1493,1493-STATE_1493.txt,ACR,2096.562,town,24:1.000000,83:1.000000,0:0.049110;1:0.865639;3:0.085251,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1494,1494-STATE_1494.txt,ACR,383.315,rural,24:1.000000,83:1.000000,0:0.203977;1:0.702442;3:0.093581,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1495,1495-STATE_1495.txt,FOD,1311.92,large_town,7:0.674584;1:0.325416,81:1.000000,5:0.241162;7:0.758838,
1496,1496-STATE_1496.txt,FOD,1062.469,town,7:0.638156;1:0.361844,81:1.000000,6:0.738262;7:0.261738,
1497,1497-STATE_1497.txt,WAC,1231.585,rural,1:0.785837;7:0.214163,82:1.000000,1:0.731453;3:0.268547,
1498,1498-STATE_1498.txt,WAC,2013.348,town,1:0.600760;7:0.399240,82:1.000000,1:0.841255;3:0.158745,
1499,1499-STATE_1499.txt,WAC,4123.243,rural,1:0.707489;7:0.292511,82:1.000000,1:0.532582;3:0.214206;5:0.253212,
1500,1500-STATE_1500.txt,KKN,835.315,rural,7:0.703205;1:0.296795,82:1.000000,3:0.016485;8:0.983515,
1501,1501-STATE_1501.txt,KKN,2469.481,town,7:0.627605;1:0.372395,82:1.000000,3:0.019047;7:0.061822;8:0.919131,
1502,1502-STATE_1502.txt,NKB,2000.664,city,1:1.000000,39:1.000000,3:0.063974;7:0.936026,
1503,1503-STATE_1503.txt,NEU,2928.563,town,1:1.000000,38:1.000000,6:0.096194;8:0.903806,
1504,1504-STATE_1504.txt,CAT,512.656,wasteland,1:1.000000,44:1.000000,3:0.177568;4:0.822432,
1505,1505-STATE_1505.txt,NMI,4711.819,large_town,8:0.735064;1:0.264936,75:1.000000,9:1.000000,
1506,1506-STATE_1506.txt,NMI,3784.796,rural,8:0.742027;1:0.257973,75:1.000000,9:1.000000,
1507,1507-STATE_1507.txt,NMI,4318.768,large_town,8:0.626553;1:0.373447,75:1.000000,9:1.000000,
1508,1508-STATE_1508.txt,FOD,723.027,rural,1:0.744033;24:0.255967,81:1.000000,4:0.131485;8:0.868515,
1509,1509-STATE_1509.txt,FOD,1549.293,town,7:0.732628;1:0.267372,81:1.000000,3:0.010534;4:0.073775;8:0.915691,
1510,1510-STATE_1510.txt,FOD,325.114,town,7:0.604379;1:0.395621,81:1.000000,3:0.055057;5:0.084036;8:0.860908,
1511,1511-STATE_1511.txt,FOD,583.152,town,7:0.662389;1:0.337611,81:1.000000,7:0.114556;8:0.885444,
1512,1512-STATE_1512.txt,FOD,3510.583,city,7:0.707510;1:0.292490,81:1.000000,3:0.024856;8:0.975144,
1513,1513-STATE_1513.txt,FOD,727.044,rural,7:0.681984;1:0.318016,81:1.000000,3:0.016720;8:0.983280,
1514,1514-STATE_1514.txt,TEM,4459.756,large_town,27:1.000000,82:1.000000,7:0.497121;8:0.502879,
1515,1515-STATE_1515.txt,TEM,3492.821,large_town,27:1.000000,82:1.000000,7:0.492242;8:0.507758,
1516,1516-STATE_1516.txt,KKN,3622.731,city,7:0.733908;1:0.266092,82:1.000000,3:0.044405;5:0.325915;7:0.629679,
1517,1517-STATE_1517.txt,KKN,559.364,rural,7:0.692550;1:0.307450,82:1.000000,6:1.000000,
1518,1518-STATE_1518.txt,FOD,369.906,rural,1:0.629466;24:0.370534,81:1.000000,3:0.008619;7:0.066191;8:0.925189,
1519,1519-STATE_1519.txt,FOD,7408.742,metropolis,1:0.635439;24:0.364561,81:1.000000,3:0.039943;7:0.302322;8:0.657736,
1520,1520-STATE_1520.txt,ACR,545.296,rural,24:1.000000,83:1.000000,1:1.000000,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1521,1521-STATE_1521.txt,ACR,2929.674,town,24:1.000000,83:1.000000,0:0.031774;1:0.928247;3:0.039979,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1522,1522-STATE_1522.txt,FOD,768.859,rural,7:0.777154;1:0.222846,81:1.000000,6:0.528132;8:0.471868,
1523,1523-STATE_1523.txt,FOD,727.629,large_town,7:0.781794;1:0.218206,81:1.000000,4:0.133071;8:0.866929,
1524,1524-STATE_1524.txt,FOD,430.795,rural,7:0.781039;1:0.218961,81:1.000000,3:0.022425;8:0.977575,
1525,1525-STATE_1525.txt,FOD,390.776,rural,7:0.711607;1:0.288393,81:1.000000,3:0.014426;8:0.985574,
1526,1526-STATE_1526.txt,FOD,530.849,city,7:0.726940;1:0.273060,81:1.000000,4:0.139217;8:0.860783,
1527,1527-STATE_1527.txt,FOD,829.027,large_town,7:0.741190;1:0.258810,81:1.000000,7:0.100438;8:0.899562,
1528,1528-STATE_1528.txt,FOD,795.897,large_town,7:0.733779;1:0.266221,81:1.000000,4:1.000000,
1529,1529-STATE_1529.txt,FOD,823.414,town,7:0.653059;1:0.346941,81:1.000000,3:0.334808;7:0.665192,
1530,1530-STATE_1530.txt,ACR,3005.787,town,24:1.000000,83:1.000000,1:0.946453;2:0.053547,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1531,1531-STATE_1531.txt,ACR,714.123,large_town,24:1.000000,83:1.000000,1:0.637612;2:0.362388,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1532,1532-STATE_1532.txt,ACR,1425.806,large_town,24:1.000000,83:1.000000,1:0.949029;2:0.050971,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1533,1533-STATE_1533.txt,FOD,1675.278,large_town,7:0.714225;1:0.285775,81:1.000000,3:0.041009;5:0.299474;7:0.659518,
1534,1534-STATE_1534.txt,FOD,635.833,rural,7:0.615118;1:0.384882,81:1.000000,5:0.176065;8:0.823935,
1535,1535-STATE_1535.txt,FOD,1735.714,town,7:0.644016;1:0.355984,81:1.000000,5:0.329070;7:0.670930,
1536,1536-STATE_1536.txt,TEM,685.874,large_town,27:1.000000,82:1.000000,7:0.090728;8:0.909272,
1537,1537-STATE_1537.txt,NMI,4323.513,large_town,8:0.674988;1:0.325012,75:1.000000,9:1.000000,
1538,1538-STATE_1538.txt,NMI,4534.096,town,8:0.612412;1:0.387588,75:1.000000,9:1.000000,
1539,1539-STATE_1539.txt,FOD,1237.643,large_town,7:0.718637;1:0.281363,81:1.000000,3:0.011256;6:0.988744,
1540,1540-STATE_1540.txt,FOD,1897.376,large_town,7:0.770282;1:0.229718,81:1.000000,3:1.000000,
1541,1541-STATE_1541.txt,KKN,1192.762,large_town,7:0.710400;1:0.289600,82:1.000000,6:0.595523;7:0.404477,
1542,1542-STATE_1542.txt,KKN,878.25,town,7:0.738286;1:0.261714,82:1.000000,3:0.026802;8:0.973198,
1543,1543-STATE_1543.txt,FOD,1917.681,large_town,7:0.642185;1:0.357815,81:1.000000,7:0.090677;8:0.909323,
1544,1544-STATE_1544.txt,FOD,2571.955,town,7:0.724538;1:0.275462,81:1.000000,3:0.089385;8:0.910615,
1545,1545-STATE_1545.txt,ACR,637.89,large_town,24:1.000000,83:1.000000,1:0.940722;3:0.059278,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1546,1546-STATE_1546.txt,FOD,994.301,rural,7:0.675761;1:0.324239,81:1.000000,5:0.139038;8:0.860962,
1547,1547-STATE_1547.txt,ACR,828.485,large_town,24:1.000000,83:1.000000,0:0.252045;2:0.747955,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1548,1548-STATE_1548.txt,ACR,1057.523,large_town,24:1.000000,83:1.000000,0:0.063548;1:0.936452,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1549,1549-STATE_1549.txt,FOD,409.665,rural,7:0.687304;1:0.312696,81:1.000000,4:0.149532;7:0.159226;8:0.691242,
1550,1550-STATE_1550.txt,FOD,442.214,rural,7:0.636625;1:0.363375,81:1.000000,3:0.320885;7:0.679115,
1551,1551-STATE_1551.txt,ACR,1073.318,large_town,24:1.000000,83:1.000000,0:0.490174;1:0.509826,species missing; inherited owner modal species 24 | culture missing; inherited owner modal culture 83
1552,1552-STATE_1552.txt,CLE,722.014,town,1:1.000000,3:1.000000,5:0.355093;6:0.510660;8:0.134247,
1553,1553-STATE_1553.txt,OST,520.467,town,1:1.000000,25:1.000000,6:0.392365;7:0.607635,
1554,1554-STATE_1554.txt,CAT,1138.848,pastoral,1:1.000000,44:1.000000,3:0.155268;4:0.844732,
1555,1555-Helo-Ouinie.txt,LMB,1067.219,large_town,3:0.642018;1:0.357982,6:1.000000,6:1.000000,
1556,1556-Baritagne.txt,RQA,17.103,town,1:0.761815;3:0.238185,20:0.565078;6:0.434922,4:1.000000,
1557,1557-Tigasus.txt,MCF,249.23,rural,13:1.000000,11:1.000000,1:1.000000,
1558,1558-Los_Kibbles.txt,OST,2392.5,city,1:1.000000,25:1.000000,3:0.080855;7:0.919145,
1559,1559-Burnoutte.txt,KEP,197.777,rural,3:1.000000,58:1.000000,4:0.269368;7:0.730632,
1560,1560-Northern_Pyrrhus.txt,MCF,996.924,town,13:1.000000,11:1.000000,0:1.000000,
1561,1561-Pegavid.txt,MCF,249.23,rural,13:1.000000,11:1.000000,3:0.842284;4:0.157716,
1562,1562-Ostpir.txt,SLR,310.057,town,3:1.000000,57:1.000000,0:0.737137;1:0.262863,
1563,1563-Oyo_Nenyata.txt,NEK,817.676,town,14:1.000000,49:1.000000,0:0.933718;1:0.064980;2:0.001302,culture missing; inherited owner modal culture 49
1564,1564-North_Solkatzia.txt,KUS,2192.0,large_town,12:0.631595;1:0.368405,48:1.000000,2:0.274142;4:0.397297;8:0.328561,culture missing; inherited owner modal culture 48
